system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,EVI_1,GCVI,GCVI_1,Label,MNDWI,MNDWI_1,NDBI,NDBI_1,NDVI,NDVI_1,NDWI,NDWI_1,.geo
0_0,414.0,389.0,252.0,342.0,428.0,324.0,329.0,212.0,223.0,396.0,218.0,1286.0,-0.8035714285714286,-0.8035714285714286,-0.07476635514018692,-0.07476635514018692,Water,0.047735617,0.047735617,-0.008917198,-0.008917198,0.1,0.1,0.03883495,0.03883495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5502641914194,-16.738533267820074]}"
1_0,1306.0,310.0,184.5,1468.0,1695.0,853.5,549.5,268.5,324.5,355.5,201.0,607.5,0.22503389064618168,0.22503389064618168,-0.7902654867256638,-0.7902654867256638,Water,0.69077307,0.69077307,-0.06836965,-0.06836965,-0.41191068,-0.41191068,0.6532553,0.6532553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5835018569318,-16.719399152268327]}"
2_0,356.5,1708.5,965.0,617.0,835.0,858.5,1090.5,2143.0,2547.5,1882.0,2707.0,2253.5,1.0632661541658008,1.0632661541658008,1.2538922155688623,1.2538922155688623,Water,-0.3434244,-0.3434244,-0.048321962,-0.048321962,0.373472,0.373472,-0.38535148,-0.38535148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.95226485534474,-16.465265758390917]}"
3_0,259.5,653.5,343.0,508.5,825.0,896.0,1079.5,1262.5,1512.5,1285.0,1485.0,2160.5,0.34143772491880975,0.34143772491880975,0.5575757575757576,0.5575757575757576,Water,0.11599594,0.11599594,-0.32576734,-0.32576734,0.17835855,0.17835855,-0.21800947,-0.21800947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.35974066822135,-16.748684230530625]}"
4_0,797.0,286.0,174.0,1146.0,1208.0,934.0,1267.0,1604.0,1693.0,1842.0,1424.0,1195.0,-1.9773519163763067,-1.9773519163763067,0.5248344370860927,0.5248344370860927,Water,0.6171352,0.6171352,-0.731203,-0.731203,0.32708934,0.32708934,-0.20786886,-0.20786886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9208283946824,-16.895109621842106]}"
5_0,163.0,1052.0,532.0,335.0,654.0,432.0,798.0,1705.0,1846.0,2172.0,2056.0,2494.0,1.9311875693673697,1.9311875693673697,2.3211009174311927,2.3211009174311927,Water,-0.23329425,-0.23329425,-0.34739456,-0.34739456,0.66820276,0.66820276,-0.537155,-0.537155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.29029632247705,-17.993389888206632]}"
6_0,491.0,733.0,443.0,420.0,692.0,421.0,465.0,899.0,1124.0,1796.0,1147.0,2104.0,2.9305200341005966,2.9305200341005966,1.5953757225433525,1.5953757225433525,Water,-0.02877193,-0.02877193,-0.42032424,-0.42032424,0.6202075,0.6202075,-0.4437299,-0.4437299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1605795954502,-18.23018579710054]}"
7_0,360.0,428.0,185.0,610.0,847.0,638.0,723.0,1115.0,1460.0,1718.0,1262.0,898.0,2.7777777777777777,2.7777777777777777,1.0283353010625738,1.0283353010625738,Water,0.32862744,0.32862744,-0.6011184,-0.6011184,0.45840406,0.45840406,-0.33957115,-0.33957115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.12258085893194,-18.357926230502336]}"
8_0,280.0,1406.5,783.0,675.5,849.0,721.0,983.0,2033.0,2224.5,1773.0,2368.0,3030.5,2.5441354292623943,2.5441354292623943,1.0883392226148412,1.0883392226148412,Water,-0.24717358,-0.24717358,-0.1152697,-0.1152697,0.42181236,0.42181236,-0.35240275,-0.35240275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.06419036546416,-17.891251440402243]}"
9_0,275.0,1496.0,909.0,388.0,554.0,535.0,973.0,1790.0,2063.0,1054.0,2191.0,2417.0,0.9575645756457564,0.9575645756457564,0.9025270758122743,0.9025270758122743,Water,-0.4595122,-0.4595122,0.17333333,0.17333333,0.32662052,0.32662052,-0.31094527,-0.31094527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8885697274188,-17.90086341394232]}"
10_0,137.0,873.0,439.0,282.0,456.0,396.0,594.0,1296.0,1537.0,930.0,1479.0,1545.0,1.11996644295302,1.11996644295302,1.039473684210526,1.039473684210526,Water,-0.31376976,-0.31376976,-0.031613976,-0.031613976,0.40271494,0.40271494,-0.34199134,-0.34199134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5487370554364,-17.991054268467924]}"
11_0,383.0,395.0,187.0,537.5,554.0,465.5,602.0,607.5,742.0,628.5,736.0,4299.0,-0.6694045174537988,-0.6694045174537988,0.1344765342960288,0.1344765342960288,Mangrove,0.16754478,0.16754478,-0.22813874,-0.22813874,0.14899452,0.14899452,-0.06300212,-0.06300212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.10613711495068,-17.292344640479758]}"
12_0,548.0,671.0,351.0,508.0,784.0,651.0,840.0,1262.0,1703.0,1620.0,1612.0,629.0,1.4108910891089108,1.4108910891089108,1.066326530612245,1.066326530612245,Mangrove,0.07766323,0.07766323,-0.4142296,-0.4142296,0.4266843,0.4266843,-0.34775373,-0.34775373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.02529788794365,-16.467511546601212]}"
13_0,173.5,467.0,164.0,265.5,502.5,359.0,705.0,1584.5,1832.0,1667.0,1907.5,1963.0,1.786153215895125,1.786153215895125,2.317412935323383,2.317412935323383,Mangrove,0.036616813,0.036616813,-0.5623243,-0.5623243,0.6456071,0.6456071,-0.5367596,-0.5367596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8699746010375,-18.253631826016058]}"
14_0,303.0,1157.0,447.0,269.0,501.0,360.0,899.0,2465.0,2882.0,2642.0,3031.0,2678.0,2.0481062645844554,2.0481062645844554,4.273453093812376,4.273453093812376,Mangrove,-0.39565742,-0.39565742,-0.39089233,-0.39089233,0.7601599,0.7601599,-0.68119633,-0.68119633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.31364794558232,-18.046390489969685]}"
15_0,305.5,1607.5,877.5,722.5,1011.5,967.5,1258.5,3070.0,3636.5,3426.0,3975.5,3864.0,1.611814069363404,1.611814069363404,2.3870489372219477,2.3870489372219477,Rock,-0.22756778,-0.22756778,-0.36127943,-0.36127943,0.55957663,0.55957663,-0.5441127,-0.5441127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.45369529837654,-16.831149573612798]}"
16_0,676.0,766.0,419.0,700.0,889.0,788.0,1141.0,1401.0,1595.0,2414.0,1679.0,1226.0,2.1473851030110938,2.1473851030110938,1.71541057367829,1.71541057367829,Rock,0.07432024,0.07432024,-0.518239,-0.518239,0.5078076,0.5078076,-0.46170148,-0.46170148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.43249505767133,-16.88100607188143]}"
17_0,433.5,829.0,380.0,501.5,773.5,558.5,891.5,1392.5,1792.5,2206.0,1697.5,1304.5,2.292333379713371,2.292333379713371,1.8519715578539109,1.8519715578539109,Rock,-0.034633387,-0.034633387,-0.45370674,-0.45370674,0.59594864,0.59594864,-0.48078537,-0.48078537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.31804969047448,-17.01117195655035]}"
18_0,412.5,1135.5,670.5,1206.0,1439.0,1461.0,1424.5,1939.5,2209.5,1566.0,2289.5,1376.5,0.20380434782608697,0.20380434782608697,0.08825573314801938,0.08825573314801938,Rock,0.11788697,0.11788697,-0.15935591,-0.15935591,0.03468781,0.03468781,-0.042262897,-0.042262897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.15069355304303,-17.28776323253075]}"
19_0,451.0,432.0,288.0,608.0,804.0,706.0,558.0,468.0,501.0,666.0,480.0,1028.0,-0.29154518950437314,-0.29154518950437314,-0.17164179104477617,-0.17164179104477617,Rock,0.30097088,0.30097088,-0.21311475,-0.21311475,-0.029154519,-0.029154519,0.093877554,0.093877554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.56050955994021,-16.59929439878155]}"
20_0,447.0,3317.0,2275.0,712.0,982.0,1488.0,1879.0,2335.0,2563.0,2416.0,2735.0,2458.0,0.3863447127393838,0.3863447127393838,1.460285132382892,1.460285132382892,Rock,-0.5431496,-0.5431496,0.1571603,0.1571603,0.23770492,0.23770492,-0.42201295,-0.42201295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.85614511994393,-16.598665578082663]}"
21_0,325.0,1736.0,1438.0,386.0,678.0,1593.0,1744.5,1809.0,1774.0,1639.0,1594.5,1760.0,0.013850415512465374,0.013850415512465374,1.4174041297935105,1.4174041297935105,Rock,-0.4382767,-0.4382767,0.028740741,0.028740741,0.014232674,0.014232674,-0.41476047,-0.41476047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.86908086003527,-16.597407936684895]}"
22_0,372.0,2003.0,904.0,357.0,753.0,401.0,1216.0,3348.0,4143.0,4280.0,4451.0,4007.0,2.4186307519640855,2.4186307519640855,4.683930942895087,4.683930942895087,Rock,-0.45355588,-0.45355588,-0.3624065,-0.3624065,0.8286691,0.8286691,-0.7007749,-0.7007749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.18843194353974,-16.490957575516735]}"
23_0,228.0,1287.0,548.0,261.5,389.5,376.0,734.5,2328.0,2938.5,2473.0,3475.5,3699.5,1.8934537246049663,1.8934537246049663,5.349165596919127,5.349165596919127,Rock,-0.5353415,-0.5353415,-0.31542554,-0.31542554,0.73604774,0.73604774,-0.7278603,-0.7278603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.0911443982696,-16.728472136637937]}"
24_0,314.0,2035.0,1055.0,522.0,814.0,730.0,1241.0,2986.0,3421.0,2710.0,3603.0,3905.0,1.5585642317380353,1.5585642317380353,2.329238329238329,2.329238329238329,Rock,-0.42857143,-0.42857143,-0.14225501,-0.14225501,0.5755814,0.5755814,-0.53802496,-0.53802496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.20585926005165,-16.69244969374474]}"
25_0,659.0,1001.5,535.5,766.0,1023.5,1034.0,1112.0,1466.5,1646.5,1059.0,1747.5,1613.0,0.04114549045424622,0.04114549045424622,0.03468490473864194,0.03468490473864194,Rock,0.010864197,0.010864197,-0.027905848,-0.027905848,0.011944577,0.011944577,-0.017046819,-0.017046819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.33404885109553,-16.803122136748268]}"
26_0,231.5,748.0,442.0,227.5,262.0,313.0,550.5,756.0,950.5,991.0,1249.0,1368.5,1.456498388829216,1.456498388829216,2.782442748091603,2.782442748091603,Rock,-0.48118812,-0.48118812,-0.13973548,-0.13973548,0.51993865,0.51993865,-0.5818037,-0.5818037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93924385800685,-16.823334230640956]}"
27_0,621.0,556.0,299.0,868.0,1130.0,989.5,1564.0,1345.0,1494.5,2018.0,1457.0,1974.5,1.7781811894882436,1.7781811894882436,0.7858407079646017,0.7858407079646017,Rock,0.34045076,0.34045076,-0.56798756,-0.56798756,0.3419784,0.3419784,-0.28208387,-0.28208387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.3445591399197,-17.763780501585682]}"
28_0,545.5,996.0,573.0,646.5,902.0,800.0,1174.0,1811.5,2052.5,2064.0,2010.5,965.5,1.5672659640421573,1.5672659640421573,1.2882483370288247,1.2882483370288247,Rock,-0.049525816,-0.049525816,-0.34901962,-0.34901962,0.44134077,0.44134077,-0.39177343,-0.39177343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-178.6229424721865,-18.678534955404594]}"
29_0,384.0,1409.0,753.5,291.5,489.5,399.5,1070.5,2229.5,2535.0,2298.0,2595.0,2967.5,1.891124614005379,1.891124614005379,3.6945863125638407,3.6945863125638407,Rock,-0.48432973,-0.48432973,-0.23981656,-0.23981656,0.70379984,0.70379984,-0.6487892,-0.6487892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-178.62905101611852,-18.85137081606919]}"
30_0,955.0,752.5,389.5,2103.0,2694.0,2342.0,1765.5,1349.5,1328.0,2341.0,1489.0,3311.0,-0.004022526146419951,-0.004022526146419951,-0.1310319227913883,-0.1310319227913883,Rock,0.5633251,0.5633251,-0.51349604,-0.51349604,-2.1353833E-4,-2.1353833E-4,0.07010923,0.07010923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.17665943903594,-19.14727587065816]}"
31_0,437.5,181.5,105.5,517.0,660.5,602.5,653.5,454.5,467.0,506.0,435.0,695.0,-0.9867075664621677,-0.9867075664621677,-0.23391370174110526,-0.23391370174110526,Rock,0.5688836,0.5688836,-0.472,-0.472,-0.08705458,-0.08705458,0.1324475,0.1324475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3976495732112,-17.81157087470084]}"
32_0,367.0,66.0,50.0,410.0,570.0,518.0,675.0,272.0,356.0,288.0,179.0,142.0,-1.7857142857142858,-1.7857142857142858,-0.49473684210526314,-0.49473684210526314,Rock,0.7924528,0.7924528,-0.62711865,-0.62711865,-0.2853598,-0.2853598,0.32867134,0.32867134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[179.43025841802472,-17.823608299508045]}"
33_0,583.5,1593.0,810.0,1077.0,1277.0,1035.0,1318.5,2561.5,3097.5,2427.0,3428.5,3987.5,6.208742194469224,6.208742194469224,0.9005481597494127,0.9005481597494127,Rock,-0.11010453,-0.11010453,-0.20746268,-0.20746268,0.40207973,0.40207973,-0.31047517,-0.31047517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.97121930783965,-17.432391993273992]}"
34_0,646.0,1076.5,776.5,678.0,801.5,719.0,767.5,1093.0,1228.0,1422.0,1196.0,1143.0,2.695552147239264,2.695552147239264,0.7741734248284466,0.7741734248284466,Rock,-0.14643237,-0.14643237,-0.13828297,-0.13828297,0.32835123,0.32835123,-0.27906454,-0.27906454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.581619969117,-17.64394524268414]}"
35_0,260.0,1057.0,511.0,268.0,347.0,374.0,538.0,1351.0,1731.0,1026.0,1749.0,3341.0,1.2926249008723236,1.2926249008723236,1.956772334293948,1.956772334293948,Rock,-0.505698,-0.505698,0.014882381,0.014882381,0.46571428,0.46571428,-0.4945375,-0.4945375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.47355264043742,-17.64313675892843]}"
36_0,212.5,731.0,321.0,325.5,485.5,363.5,558.5,1176.5,1437.5,1317.0,1565.0,2330.0,2.253604348853699,2.253604348853699,1.7126673532440781,1.7126673532440781,Rock,-0.20180847,-0.20180847,-0.2861328,-0.2861328,0.5673907,0.5673907,-0.46130374,-0.46130374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.605604987203,-17.899156614902495]}"
37_0,391.0,1861.0,1211.0,489.0,756.0,665.0,1165.0,2947.0,3605.0,3476.0,3491.0,3324.0,1.8495854717726017,1.8495854717726017,3.597883597883598,3.597883597883598,Rock,-0.4222392,-0.4222392,-0.30260447,-0.30260447,0.67882156,0.67882156,-0.64272213,-0.64272213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.55386202683772,-18.0337242444636]}"
38_0,492.0,809.0,460.0,485.0,649.5,624.5,912.5,1065.5,1181.0,1226.5,1115.5,1768.5,1.12565445026178,1.12565445026178,0.8883756735950732,0.8883756735950732,Rock,-0.10935893,-0.10935893,-0.20510931,-0.20510931,0.32522961,0.32522961,-0.3075693,-0.3075693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.5613180436959,-17.63343495385994]}"
39_0,412.0,1324.0,969.0,622.0,766.0,795.0,1092.0,1304.0,1505.0,1554.0,1607.0,2054.0,1.1430722891566265,1.1430722891566265,1.0287206266318538,1.0287206266318538,Rock,-0.26698565,-0.26698565,-0.07991661,-0.07991661,0.3231162,0.3231162,-0.33965516,-0.33965516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2628977063114,-18.011805351531084]}"
40_0,108.5,805.5,362.0,248.0,438.0,267.5,370.5,958.0,1003.0,1304.0,1275.5,3607.5,2.4678571428571425,2.4678571428571425,1.9771689497716896,1.9771689497716896,Rock,-0.2955368,-0.2955368,-0.23631193,-0.23631193,0.6595609,0.6595609,-0.49712974,-0.49712974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2748452995902,-17.92502809508514]}"
41_0,108.0,747.0,336.0,194.5,326.0,227.5,405.0,998.0,1146.5,1579.0,1339.5,2598.5,2.2733389402859547,2.2733389402859547,3.8435582822085887,3.8435582822085887,Rock,-0.3923579,-0.3923579,-0.3576956,-0.3576956,0.74813175,0.74813175,-0.6577428,-0.6577428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.24538055827108,-17.92242298076119]}"
42_0,189.0,1669.0,848.0,626.0,917.0,904.0,1100.5,2784.5,3226.5,2798.0,3416.0,3214.0,1.3421201814058956,1.3421201814058956,2.051254089422028,2.051254089422028,Rock,-0.2907966,-0.2907966,-0.25274232,-0.25274232,0.51161534,0.51161534,-0.5063257,-0.5063257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1665983078538,-18.094630020726903]}"
43_0,276.5,1393.0,908.0,821.5,1058.0,1038.0,1281.5,1617.5,1753.0,1716.0,1783.5,1398.0,0.9502452697967765,0.9502452697967765,0.6219281663516067,0.6219281663516067,Rock,-0.1366789,-0.1366789,-0.103891924,-0.103891924,0.24618736,0.24618736,-0.2372026,-0.2372026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.27475546806178,-17.809414918018955]}"
44_0,357.0,1620.0,1120.5,609.0,873.5,844.0,1217.5,1821.0,1972.0,2316.0,2019.0,2476.0,1.3079793851075172,1.3079793851075172,1.651402404121351,1.651402404121351,Rock,-0.2993784,-0.2993784,-0.17682926,-0.17682926,0.4658228,0.4658228,-0.45226523,-0.45226523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.208729294679,-17.748149815642005]}"
45_0,186.5,1212.0,642.0,441.5,588.5,591.0,732.0,1919.0,2161.0,1768.0,2379.5,3035.0,1.4684965689332503,1.4684965689332503,2.004248088360238,2.004248088360238,Rock,-0.3462927,-0.3462927,-0.18657719,-0.18657719,0.49894023,0.49894023,-0.5005304,-0.5005304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.17144921038803,-17.40283742042646]}"
46_0,380.0,1459.0,1168.0,425.0,610.0,750.0,871.0,1041.0,1103.0,1000.0,1243.0,1473.0,0.2701534471579857,0.2701534471579857,0.639344262295082,0.639344262295082,Rock,-0.41034317,-0.41034317,0.18666124,0.18666124,0.14285715,0.14285715,-0.24223602,-0.24223602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.97552664692157,-17.41721046497237]}"
47_0,104.0,765.5,483.0,384.5,503.0,518.0,529.0,850.5,1000.5,1296.0,1080.5,2042.5,1.2785538208709943,1.2785538208709943,1.5765407554671969,1.5765407554671969,Rock,-0.20693733,-0.20693733,-0.25733688,-0.25733688,0.42888644,0.42888644,-0.44080046,-0.44080046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1012009551699,-17.525637119765598]}"
48_0,319.0,457.0,296.5,412.5,514.5,603.5,662.0,904.5,1038.5,778.5,1118.0,950.0,0.33480007652573174,0.33480007652573174,0.5131195335276968,0.5131195335276968,Rock,0.059186824,0.059186824,-0.26021853,-0.26021853,0.12662807,0.12662807,-0.20417634,-0.20417634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.89000703187338,-17.423408840432796]}"
49_0,257.0,579.0,409.0,286.0,374.0,363.0,513.0,750.0,812.0,884.0,884.0,866.0,1.4188453159041394,1.4188453159041394,1.3636363636363638,1.3636363636363638,Rock,-0.21511018,-0.21511018,-0.20847574,-0.20847574,0.41780272,0.41780272,-0.4054054,-0.4054054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8772509548389,-17.4204443999952]}"
50_0,297.0,1146.0,878.0,369.0,494.0,606.0,607.0,721.0,784.0,750.0,979.0,1291.0,0.22229083050324175,0.22229083050324175,0.5182186234817814,0.5182186234817814,Rock,-0.39756098,-0.39756098,0.20886075,0.20886075,0.10619469,0.10619469,-0.20578778,-0.20578778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.86395588863394,-17.421971535978205]}"
51_0,313.0,2076.0,1149.0,678.0,1052.0,1290.0,1224.0,2191.0,2474.0,2790.0,2734.0,2834.0,0.6885787734116783,0.6885787734116783,1.6520912547528517,1.6520912547528517,Rock,-0.32736573,-0.32736573,-0.14673243,-0.14673243,0.36764705,0.36764705,-0.45236856,-0.45236856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85667953483255,-17.51791160832217]}"
52_0,187.0,1389.0,700.0,215.0,376.0,297.0,784.0,1913.0,2409.0,2220.0,2562.0,3026.0,2.0110855469567035,2.0110855469567035,4.904255319148936,4.904255319148936,Rock,-0.57393765,-0.57393765,-0.23025769,-0.23025769,0.76400477,0.76400477,-0.7103236,-0.7103236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.78149054555175,-17.397717023306978]}"
53_0,486.0,1074.0,663.0,332.0,475.0,548.0,755.0,1269.0,1336.0,1050.0,1475.0,1562.0,0.678745267712277,0.678745267712277,1.210526315789474,1.210526315789474,Rock,-0.3867011,-0.3867011,0.011299435,0.011299435,0.31414267,0.31414267,-0.37704918,-0.37704918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.79819920983638,-17.432571656330815]}"
54_0,141.0,771.0,498.0,362.0,603.0,769.0,646.0,881.0,1087.0,1392.0,996.0,765.0,0.47311664641555284,0.47311664641555284,1.3084577114427862,1.3084577114427862,Rock,-0.12227074,-0.12227074,-0.28710124,-0.28710124,0.28829247,0.28829247,-0.3954887,-0.3954887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.02340685156514,-17.739975146556517]}"
55_0,206.5,1433.5,1004.5,306.0,507.0,461.0,803.5,1210.5,1354.5,1379.0,1458.0,2677.0,1.239870340356564,1.239870340356564,1.719921104536489,1.719921104536489,Rock,-0.47745427,-0.47745427,0.019377777,0.019377777,0.49891305,0.49891305,-0.46235418,-0.46235418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.91426154454462,-17.81148104317243]}"
56_0,140.0,496.0,222.0,298.0,475.0,333.0,413.0,827.0,965.0,1704.0,1165.0,1508.0,2.334809264305177,2.334809264305177,2.5873684210526315,2.5873684210526315,Rock,-0.021627188,-0.021627188,-0.5490909,-0.5490909,0.6730486,0.6730486,-0.5640202,-0.5640202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.06463952310622,-18.126520213313146]}"
57_0,316.0,944.0,687.0,629.0,766.0,736.0,858.0,1153.0,1288.0,1356.0,1326.0,2201.0,1.468498342018001,1.468498342018001,0.7702349869451697,0.7702349869451697,Rock,-0.10409357,-0.10409357,-0.17913043,-0.17913043,0.2963671,0.2963671,-0.27803957,-0.27803957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.03113236300857,-18.265489587766435]}"
58_0,174.0,1273.0,755.0,438.0,692.0,636.0,817.0,1672.0,1950.0,1732.0,2058.0,2621.0,1.2102473498233215,1.2102473498233215,1.5028901734104045,1.5028901734104045,Rock,-0.2956743,-0.2956743,-0.15274543,-0.15274543,0.46283785,0.46283785,-0.4290429,-0.4290429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.7937974649442,-17.938592655875343]}"
59_0,223.5,2147.0,1438.0,555.0,859.0,850.5,1356.5,2078.5,2309.5,2373.0,2551.0,2831.5,1.148363252375924,1.148363252375924,1.7625145518044238,1.7625145518044238,Rock,-0.4284764,-0.4284764,-0.05,-0.05,0.4723127,0.4723127,-0.4684406,-0.4684406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.7097151543506,-17.861068046855827]}"
60_0,101.5,1441.5,749.5,314.0,484.5,442.0,629.0,1799.0,2116.5,1823.0,2291.5,2545.0,1.6277699198491278,1.6277699198491278,2.762641898864809,2.762641898864809,Rock,-0.49688473,-0.49688473,-0.11686323,-0.11686323,0.609713,0.609713,-0.580065,-0.580065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.6647095586162,-17.774290790409882]}"
61_0,271.5,2193.5,1532.0,555.5,899.0,981.0,1163.5,1924.0,2204.5,2423.0,2494.0,2884.0,0.8699849170437406,0.8699849170437406,1.6952169076751948,1.6952169076751948,Rock,-0.41859338,-0.41859338,-0.049712986,-0.049712986,0.42361927,0.42361927,-0.45875978,-0.45875978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.57074577989732,-17.985574545234794]}"
62_0,173.5,1551.0,975.0,513.0,684.0,748.0,828.0,1990.5,2560.0,1915.0,2884.0,3336.5,1.1412086837473108,1.1412086837473108,1.7997076023391814,1.7997076023391814,Rock,-0.38791946,-0.38791946,-0.105020195,-0.105020195,0.43822756,0.43822756,-0.47364372,-0.47364372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.32595486497473,-17.87265631402097]}"
63_0,379.0,1998.0,1387.0,604.0,786.0,1100.0,1120.0,1986.0,2377.0,1916.0,2602.0,2614.0,0.5116629044394282,0.5116629044394282,1.4376590330788805,1.4376590330788805,Rock,-0.43534482,-0.43534482,0.020950435,0.020950435,0.27055702,0.27055702,-0.41820875,-0.41820875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.3520060082142,-17.872117324850496]}"
64_0,264.0,1983.0,1116.0,552.0,894.0,872.0,1275.0,2466.0,2832.0,2644.0,3065.0,2929.0,1.1854428686111855,1.1854428686111855,1.9574944071588365,1.9574944071588365,Rock,-0.3785193,-0.3785193,-0.14285715,-0.14285715,0.50398177,0.50398177,-0.49462974,-0.49462974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.33412953406022,-17.900773582413912]}"
65_0,272.0,1883.0,1050.0,460.0,723.0,744.0,1076.0,2092.0,2445.0,2322.0,2689.0,3241.0,1.1821995804614924,1.1821995804614924,2.211618257261411,2.211618257261411,Rock,-0.44512662,-0.44512662,-0.104399525,-0.104399525,0.5146771,0.5146771,-0.5251232,-0.5251232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.3324227350204,-17.90167189769803]}"
66_0,246.0,628.0,279.0,370.0,616.0,702.0,944.0,1000.0,1096.0,1118.0,1232.0,2044.0,0.40688575899843504,0.40688575899843504,0.8149350649350648,0.8149350649350648,Rock,-0.009646302,-0.009646302,-0.28064147,-0.28064147,0.22857143,0.22857143,-0.28950405,-0.28950405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.29011208513836,-18.027436037474764]}"
67_0,232.0,297.0,115.0,374.0,494.0,498.0,634.0,865.0,959.0,800.0,1005.0,1627.0,0.7672764227642276,0.7672764227642276,0.6194331983805668,0.6194331983805668,Rock,0.24905184,0.24905184,-0.45852324,-0.45852324,0.23266564,0.23266564,-0.23647605,-0.23647605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[177.32604469650315,-18.06139235521448]}"
68_0,397.0,2546.5,1521.0,564.5,873.0,1001.0,1551.5,2422.0,2730.0,2665.0,3172.5,3063.0,0.9373063707542386,0.9373063707542386,2.0526918671248566,2.0526918671248566,Agriculture,-0.48939905,-0.48939905,-0.022738175,-0.022738175,0.4539007,0.4539007,-0.50650084,-0.50650084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.8415025808128,-16.575578875280794]}"
69_0,488.0,2292.0,1341.0,477.0,762.0,672.0,1352.0,2225.0,2522.0,2556.0,2819.0,3012.0,1.56400464884609,1.56400464884609,2.354330708661417,2.354330708661417,Agriculture,-0.50098234,-0.50098234,-0.054455444,-0.054455444,0.58364314,0.58364314,-0.54068714,-0.54068714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[178.87536906702408,-16.570278815104487]}"
